quantized_shufflenet_v2_x1_5,regnet_x_800mf,efficientnet_b3,wide_resnet101_2,mobilenet_v3_small,mnasnet1_3,squeezenet1_0,shufflenet_v2_x1_5,quantized_shufflenet_v2_x1_0,convnext_tiny,densenet121,shufflenet_v2_x0_5,convnext_large,resnext50_32x4d,regnet_y_1_6gf,swin_v2_t,vgg16,shufflenet_v2_x2_0,swin_t,convnext_base,vgg11,resnet34,shufflenet_v2_x1_0,vgg19_bn,quantized_resnet50,regnet_y_3_2gf,quantized_shufflenet_v2_x2_0,quantized_shufflenet_v2_x0_5,mnasnet0_75,densenet169,resnet101,wide_resnet50_2,regnet_y_400mf,googlenet,vit_l_32,squeezenet1_1,quantized_mobilenet_v2,resnet18,regnet_x_1_6gf,efficientnet_v2_s,vgg13,regnet_y_8gf,resnet152,mnasnet1_0,mobilenet_v3_large,vit_b_32,efficientnet_b2,regnet_y_800mf,efficientnet_b0,quantized_resnet18,quantized_mobilenet_v3_large,vgg13_bn,quantized_inception_v3,quantized_googlenet,regnet_x_8gf,alexnet,regnet_x_3_2gf,vit_b_16,convnext_small,mnasnet0_5,resnet50,mobilenet_v2,swin_s,vgg19,vgg11_bn,efficientnet_b1,regnet_x_400mf,vgg16_bn,convnext_base_40,convnext_large_40
0.375,0.125,0.0,0.25,0.375,0.875,0.5,0.25,0.25,0.25,0.375,0.375,0.125,0.125,0.125,0.125,0.625,0.25,0.125,0.125,0.25,0.375,0.375,0.5,0.25,0.25,0.125,0.5,0.5,0.5,0.5,0.5,0.125,0.375,0.25,0.375,0.375,0.5,0.125,0.125,0.375,0.125,0.375,0.75,0.25,0.5,0.125,0.125,0.125,0.375,0.25,0.375,0.25,0.125,0.25,0.625,0.125,0.25,0.125,1.0,0.5,0.125,0.125,1.0,0.625,0.125,0.25,0.625,0.125,0.125
0.0502283105022831,0.0273972602739726,0.0091324200913242,0.0136986301369863,0.0365296803652968,0.6255707762557078,0.1187214611872146,0.0502283105022831,0.0136986301369863,0.0228310502283105,0.0136986301369863,0.0821917808219178,0.0045662100456621,0.0,0.0182648401826484,0.0091324200913242,0.0639269406392694,0.0228310502283105,0.0136986301369863,0.0136986301369863,0.0502283105022831,0.0228310502283105,0.0410958904109589,0.0410958904109589,0.045662100456621,0.0045662100456621,0.0136986301369863,0.1050228310502283,0.2557077625570776,0.0182648401826484,0.0182648401826484,0.045662100456621,0.0228310502283105,0.0091324200913242,0.0045662100456621,0.091324200913242,0.0273972602739726,0.0091324200913242,0.0045662100456621,0.0136986301369863,0.0593607305936073,0.0182648401826484,0.0045662100456621,0.2374429223744292,0.0136986301369863,0.2100456621004566,0.0,0.0182648401826484,0.0091324200913242,0.0136986301369863,0.0273972602739726,0.0182648401826484,0.0365296803652968,0.0228310502283105,0.0410958904109589,0.0547945205479452,0.0273972602739726,0.1004566210045662,0.0091324200913242,0.3561643835616438,0.0365296803652968,0.0228310502283105,0.0045662100456621,0.0547945205479452,0.0273972602739726,0.0045662100456621,0.0091324200913242,0.0410958904109589,0.0045662100456621,0.0045662100456621
0.0249110320284697,0.0320284697508896,0.0213523131672597,0.0213523131672597,0.0569395017793594,0.0302491103202846,0.096085409252669,0.0338078291814946,0.0373665480427046,0.0195729537366548,0.0355871886120996,0.0818505338078291,0.0177935943060498,0.0231316725978647,0.0195729537366548,0.0266903914590747,0.0444839857651245,0.0231316725978647,0.0142348754448398,0.0177935943060498,0.0444839857651245,0.0320284697508896,0.0747330960854092,0.0373665480427046,0.0195729537366548,0.0284697508896797,0.0355871886120996,0.0462633451957295,0.1014234875444839,0.0338078291814946,0.0231316725978647,0.0195729537366548,0.0124555160142348,0.0338078291814946,0.0622775800711743,0.1334519572953736,0.0320284697508896,0.0427046263345195,0.0320284697508896,0.0195729537366548,0.0569395017793594,0.0409252669039145,0.0284697508896797,0.1370106761565836,0.0213523131672597,0.2028469750889679,0.0266903914590747,0.0177935943060498,0.0462633451957295,0.0213523131672597,0.0444839857651245,0.0409252669039145,0.0320284697508896,0.0231316725978647,0.0177935943060498,0.1085409252669039,0.0266903914590747,0.1032028469750889,0.0177935943060498,0.1832740213523131,0.0195729537366548,0.0409252669039145,0.0266903914590747,0.0355871886120996,0.0373665480427046,0.0302491103202846,0.0266903914590747,0.0373665480427046,0.012455516014234875,0.014234875444839857
0.0833333333333333,0.0416666666666666,0.0,0.125,0.25,0.2083333333333333,0.25,0.125,0.125,0.0,0.0833333333333333,0.2916666666666667,0.0,0.0416666666666666,0.0416666666666666,0.0,0.125,0.0,0.0833333333333333,0.0,0.2083333333333333,0.2083333333333333,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,0.5416666666666666,0.2916666666666667,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0,0.0,0.125,0.5,0.0833333333333333,0.0833333333333333,0.0,0.0,0.5,0.0416666666666666,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.5833333333333334,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0833333333333333,0.125,0.0416666666666666,0.375,0.125,0.2916666666666667,0.0,0.3333333333333333,0.0833333333333333,0.0416666666666666,0.0,0.375,0.0833333333333333,0.0416666666666666,0.0,0.125,0.08333333333333333,0.0
0.125,0.1875,0.125,0.125,0.3125,1.0,0.3125,0.1875,0.1875,0.125,0.1875,0.3125,0.125,0.1875,0.1875,0.125,0.25,0.25,0.125,0.125,0.4375,0.25,0.25,0.25,0.3125,0.125,0.125,0.25,0.5625,0.1875,0.25,0.375,0.25,0.4375,0.1875,0.4375,0.4375,0.1875,0.25,0.125,0.25,0.125,0.3125,1.0,0.25,0.8125,0.125,0.3125,0.1875,0.375,0.375,0.3125,0.1875,0.125,0.125,0.375,0.1875,0.1875,0.125,0.75,0.25,0.3125,0.125,0.4375,0.3125,0.1875,0.25,0.25,0.125,0.125
0.016,0.016,0.008,0.032,0.024,0.456,0.072,0.016,0.024,0.008,0.04,0.12,0.0,0.04,0.008,0.024,0.04,0.0,0.0,0.008,0.088,0.04,0.016,0.072,0.04,0.008,0.024,0.096,0.384,0.032,0.008,0.024,0.008,0.04,0.008,0.08,0.032,0.008,0.008,0.024,0.064,0.0,0.048,0.28,0.016,0.296,0.0,0.024,0.008,0.04,0.048,0.032,0.0,0.032,0.056,0.152,0.016,0.056,0.016,0.232,0.008,0.024,0.016,0.08,0.088,0.016,0.016,0.016,0.008,0.008
0.0666666666666666,0.1333333333333333,0.0222222222222222,0.1333333333333333,0.1777777777777777,0.9777777777777776,0.2222222222222222,0.1111111111111111,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.0,0.2,0.1333333333333333,0.0444444444444444,0.2,0.1333333333333333,0.0444444444444444,0.0666666666666666,0.2444444444444444,0.1111111111111111,0.2666666666666666,0.1777777777777777,0.0888888888888888,0.0666666666666666,0.0888888888888888,0.3333333333333333,0.4888888888888889,0.2444444444444444,0.1777777777777777,0.2444444444444444,0.1777777777777777,0.1777777777777777,0.1777777777777777,0.2888888888888888,0.1555555555555555,0.2222222222222222,0.1111111111111111,0.1333333333333333,0.2,0.0888888888888888,0.2,0.4666666666666667,0.2222222222222222,0.5333333333333333,0.0888888888888888,0.2222222222222222,0.2444444444444444,0.1555555555555555,0.1555555555555555,0.1111111111111111,0.1777777777777777,0.1555555555555555,0.1111111111111111,0.4222222222222222,0.0888888888888888,0.1333333333333333,0.0,0.5333333333333333,0.0666666666666666,0.1333333333333333,0.0444444444444444,0.2888888888888888,0.1111111111111111,0.0444444444444444,0.1111111111111111,0.1777777777777777,0.022222222222222223,0.0
0.2222222222222222,0.0555555555555555,0.1666666666666666,0.0555555555555555,0.1666666666666666,0.6111111111111112,0.3888888888888889,0.1111111111111111,0.3333333333333333,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.7222222222222222,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.3333333333333333,0.0555555555555555,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.9444444444444444,0.1666666666666666,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.3888888888888889,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.5,0.1111111111111111,0.0555555555555555,0.9444444444444444,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.3888888888888889,0.0555555555555555,0.2222222222222222,0.0555555555555555,0.2222222222222222,0.6111111111111112,0.0555555555555555,0.0555555555555555,0.5,0.2777777777777778,0.0555555555555555,0.0555555555555555,0.2222222222222222,0.05555555555555555,0.05555555555555555
0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.020242914979757,0.0404858299595141,0.0323886639676113,0.0404858299595141,0.048582995951417,0.5344129554655871,0.0809716599190283,0.0404858299595141,0.048582995951417,0.0121457489878542,0.0323886639676113,0.068825910931174,0.020242914979757,0.0364372469635627,0.0323886639676113,0.0283400809716599,0.048582995951417,0.0323886639676113,0.048582995951417,0.0161943319838056,0.0566801619433198,0.0566801619433198,0.0607287449392712,0.0364372469635627,0.0242914979757085,0.0161943319838056,0.0283400809716599,0.0728744939271255,0.340080971659919,0.0404858299595141,0.0526315789473684,0.0364372469635627,0.0364372469635627,0.0445344129554655,0.048582995951417,0.0647773279352226,0.0566801619433198,0.0931174089068826,0.0283400809716599,0.0121457489878542,0.0323886639676113,0.0323886639676113,0.0364372469635627,0.3805668016194332,0.0283400809716599,0.1336032388663967,0.020242914979757,0.0323886639676113,0.0242914979757085,0.0364372469635627,0.0364372469635627,0.0607287449392712,0.0323886639676113,0.0364372469635627,0.0161943319838056,0.0769230769230769,0.0404858299595141,0.0850202429149797,0.020242914979757,0.291497975708502,0.0364372469635627,0.020242914979757,0.020242914979757,0.0566801619433198,0.0283400809716599,0.0242914979757085,0.020242914979757,0.0323886639676113,0.012145748987854251,0.016194331983805668
0.017094017094017,0.0,0.0,0.0256410256410256,0.0512820512820512,0.0512820512820512,0.0598290598290598,0.0,0.017094017094017,0.0,0.0,0.0769230769230769,0.017094017094017,0.017094017094017,0.0085470085470085,0.0,0.017094017094017,0.017094017094017,0.017094017094017,0.0,0.1367521367521367,0.017094017094017,0.017094017094017,0.0256410256410256,0.0427350427350427,0.017094017094017,0.0,0.0598290598290598,0.7350427350427351,0.0,0.0512820512820512,0.017094017094017,0.017094017094017,0.0341880341880341,0.094017094017094,0.094017094017094,0.017094017094017,0.0341880341880341,0.0085470085470085,0.0085470085470085,0.0427350427350427,0.0256410256410256,0.0427350427350427,0.5470085470085471,0.0,0.1623931623931624,0.0,0.0085470085470085,0.017094017094017,0.0512820512820512,0.017094017094017,0.017094017094017,0.017094017094017,0.0085470085470085,0.0256410256410256,0.1282051282051282,0.0,0.1623931623931624,0.0085470085470085,0.6752136752136753,0.0341880341880341,0.017094017094017,0.0085470085470085,0.1282051282051282,0.017094017094017,0.0,0.0085470085470085,0.0256410256410256,0.0,0.008547008547008548
0.2857142857142857,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.4285714285714285,1.0,0.7142857142857143,0.1428571428571428,0.7142857142857143,0.0,0.2857142857142857,0.5714285714285714,0.0,0.1428571428571428,0.0,0.2857142857142857,1.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.4285714285714285,0.0,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.1428571428571428,1.0,0.7142857142857143,1.0,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.5714285714285714,1.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,1.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.14285714285714285,0.0
0.3888888888888889,0.2777777777777778,0.0555555555555555,0.2777777777777778,0.5,1.0,0.6111111111111112,0.2777777777777778,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.7222222222222222,0.1666666666666666,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.5,0.2777777777777778,0.1666666666666666,0.2222222222222222,0.5,0.2777777777777778,0.2777777777777778,0.6666666666666666,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.7777777777777778,0.8333333333333334,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.2222222222222222,0.5,0.4444444444444444,0.3888888888888889,0.2777777777777778,0.1666666666666666,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.1666666666666666,0.6111111111111112,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.5,0.1666666666666666,0.4444444444444444,0.3888888888888889,0.5,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.9444444444444444,0.4444444444444444,0.3333333333333333,0.1666666666666666,0.6111111111111112,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.1111111111111111
0.2,0.1,0.1,0.1,0.6,1.0,0.9,0.1,0.3,0.0,0.0,0.8,0.0,0.1,0.2,0.1,0.7,0.2,0.0,0.0,0.7,0.5,0.5,0.4,0.3,0.1,0.2,0.7,0.7,0.2,0.1,0.1,0.1,0.4,0.1,1.0,0.4,0.1,0.1,0.0,0.6,0.1,0.3,0.6,0.7,0.8,0.0,0.4,0.2,0.1,0.4,0.7,0.2,0.2,0.0,0.9,0.2,0.4,0.0,0.9,0.1,0.2,0.0,1.0,0.2,0.1,0.3,0.6,0.0,0.0
